CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Segment_Concat,RFM_Score,RFM_Level,Unnamed: 0,InvoiceDate,Comercio,Beneficio,TotalSum,InvoiceNo
743,4,7,159.24,3,3,4,334,10,No los podemos perder,9587,5/1/21,KRISPY KREME,MillasHotel,10.99,23422
744,3,11,78.57,4,4,2,442,10,No los podemos perder,15903,5/12/21,THE COFFEE BEAN AND TE,MillasAerolinea,6.25,35872
744,3,11,78.57,4,4,2,442,10,No los podemos perder,15904,5/12/21,THE COFFEE BEAN AND TE,MillasAerolinea,6.25,35875
744,3,11,78.57,4,4,2,442,10,No los podemos perder,16140,4/4/21,ATHENS PIZZA,MillasAerolinea,13.64,2041
744,3,11,78.57,4,4,2,442,10,No los podemos perder,16208,4/18/21,ATHENS PIZZA,MillasAerolinea,10.43,13081
744,3,11,78.57,4,4,2,442,10,No los podemos perder,19289,4/6/21,THE COFFEE BEAN Y TEA,MillasAerolinea,7,3175
744,3,11,78.57,4,4,2,442,10,No los podemos perder,19702,5/11/21,THE COFFEE BEAN Y TEA,MillasAerolinea,6,34495
744,3,11,78.57,4,4,2,442,10,No los podemos perder,19703,5/11/21,THE COFFEE BEAN Y TEA,MillasAerolinea,6,34498
744,3,11,78.57,4,4,2,442,10,No los podemos perder,19863,5/19/21,THE COFFEE BEAN Y TEA,MillasAerolinea,5.5,45568
744,3,11,78.57,4,4,2,442,10,No los podemos perder,19864,5/19/21,THE COFFEE BEAN Y TEA,MillasAerolinea,5.5,45577
744,3,11,78.57,4,4,2,442,10,No los podemos perder,20051,5/29/21,THE COFFEE BEAN Y TEA,MillasAerolinea,6,57832
744,3,11,78.57,4,4,2,442,10,No los podemos perder,20052,5/29/21,THE COFFEE BEAN Y TEA,MillasAerolinea,6,57835
745,1,5,49.44,4,2,1,421,7,Clientes fieles,7438,5/5/21,DELI GOURMET,Sin beneficio,8.5,26998
745,1,5,49.44,4,2,1,421,7,Clientes fieles,7572,5/31/21,DELI GOURMET,Sin beneficio,8.5,59200
745,1,5,49.44,4,2,1,421,7,Clientes fieles,7825,5/5/21,REFRES LA INMACULADA,Sin beneficio,6,27076
745,1,5,49.44,4,2,1,421,7,Clientes fieles,7981,5/24/21,ATHENS PIZZA,Sin beneficio,23.69,51103
745,1,5,49.44,4,2,1,421,7,Clientes fieles,8057,5/31/21,MICHOACANA & LALOS,Sin beneficio,2.75,59719
746,4,5,43.33,3,2,1,321,6,Con Potencial,11998,4/30/21,KRISPY KREME EL DORA,Visa dÃ©bito,2.75,22084
746,4,5,43.33,3,2,1,321,6,Con Potencial,12233,4/18/21,GUT,Visa dÃ©bito,5,13222
746,4,5,43.33,3,2,1,321,6,Con Potencial,13653,5/28/21,BARRIO PIZZA,Visa dÃ©bito,10.97,56548
746,4,5,43.33,3,2,1,321,6,Con Potencial,13692,4/5/21,ATHENS PIZZA,Visa dÃ©bito,11.5,2614
746,4,5,43.33,3,2,1,321,6,Con Potencial,13766,4/16/21,ATHENS PIZZA,Visa dÃ©bito,13.11,11311
747,2,13,137.79,4,4,3,443,11,No los podemos perder,288,4/9/21,DELI GOURMET,MillasAerolinea,11.27,6088
747,2,13,137.79,4,4,3,443,11,No los podemos perder,635,4/19/21,DELI GOURMET,MillasAerolinea,9.7,14293
747,2,13,137.79,4,4,3,443,11,No los podemos perder,908,4/26/21,DELI GOURMET,MillasAerolinea,30.29,19651
747,2,13,137.79,4,4,3,443,11,No los podemos perder,1240,5/5/21,DELI GOURMET,MillasAerolinea,8.84,27472
747,2,13,137.79,4,4,3,443,11,No los podemos perder,1241,5/5/21,DELI GOURMET,MillasAerolinea,19.83,27475
747,2,13,137.79,4,4,3,443,11,No los podemos perder,2381,5/19/21,DELI GOURMET,MillasAerolinea,8.84,44152
747,2,13,137.79,4,4,3,443,11,No los podemos perder,2390,5/19/21,DELI GOURMET,MillasAerolinea,8.84,44218
747,2,13,137.79,4,4,3,443,11,No los podemos perder,3119,5/28/21,DELI GOURMET,MillasAerolinea,11.19,56296
747,2,13,137.79,4,4,3,443,11,No los podemos perder,3128,5/28/21,DELI GOURMET,MillasAerolinea,11.19,56371
747,2,13,137.79,4,4,3,443,11,No los podemos perder,16082,5/28/21,THE COFFEE BEAN AND TE,MillasAerolinea,4.45,56497
747,2,13,137.79,4,4,3,443,11,No los podemos perder,16083,5/28/21,THE COFFEE BEAN AND TE,MillasAerolinea,4.45,56500
747,2,13,137.79,4,4,3,443,11,No los podemos perder,20081,5/30/21,THE COFFEE BEAN Y TEA,MillasAerolinea,4.45,58213
747,2,13,137.79,4,4,3,443,11,No los podemos perder,20082,5/30/21,THE COFFEE BEAN Y TEA,MillasAerolinea,4.45,58219
748,17,3,90.64,1,1,3,113,5,Promesas,3704,4/16/21,DELI GOURMET,Visa dÃ©bito,26.82,11347
748,17,3,90.64,1,1,3,113,5,Promesas,13014,5/15/21,EL REPUBLICANO,Visa dÃ©bito,40.72,39349
748,17,3,90.64,1,1,3,113,5,Promesas,13694,4/5/21,ATHENS PIZZA,Visa dÃ©bito,23.1,2671
749,20,12,49.25,1,4,1,141,6,Con Potencial,986,4/29/21,DELI GOURMET,MillasAerolinea,2.5,21244
749,20,12,49.25,1,4,1,141,6,Con Potencial,17853,4/5/21,MICHOACANA & LALOS BRI,MillasAerolinea,5.5,2476
749,20,12,49.25,1,4,1,141,6,Con Potencial,17876,4/9/21,MICHOACANA & LALOS BRI,MillasAerolinea,8.25,5593
749,20,12,49.25,1,4,1,141,6,Con Potencial,17940,4/14/21,MICHOACANA & LALOS BRI,MillasAerolinea,5.5,10126
749,20,12,49.25,1,4,1,141,6,Con Potencial,17954,4/16/21,MICHOACANA & LALOS BRI,MillasAerolinea,5.5,11305
749,20,12,49.25,1,4,1,141,6,Con Potencial,17955,4/16/21,MICHOACANA & LALOS BRI,MillasAerolinea,5.5,11323
749,20,12,49.25,1,4,1,141,6,Con Potencial,18100,5/3/21,MICHOACANA & LALOS,MillasAerolinea,2.75,25204
749,20,12,49.25,1,4,1,141,6,Con Potencial,18109,5/5/21,MICHOACANA & LALOS,MillasAerolinea,2.75,26824
749,20,12,49.25,1,4,1,141,6,Con Potencial,18219,5/11/21,MICHOACANA & LALOS,MillasAerolinea,2.75,34885
749,20,12,49.25,1,4,1,141,6,Con Potencial,18220,5/11/21,MICHOACANA & LALOS,MillasAerolinea,2.75,34915
749,20,12,49.25,1,4,1,141,6,Con Potencial,18226,5/12/21,MICHOACANA & LALOS,MillasAerolinea,2.75,35683
749,20,12,49.25,1,4,1,141,6,Con Potencial,18227,5/12/21,MICHOACANA & LALOS,MillasAerolinea,2.75,35728
750,13,7,89.68,2,3,3,233,8,Campeones,15609,5/18/21,BARRIO PIZZA,MillasAerolinea,13.11,43642
750,13,7,89.68,2,3,3,233,8,Campeones,15610,5/18/21,BARRIO PIZZA,MillasAerolinea,13.11,43648
750,13,7,89.68,2,3,3,233,8,Campeones,17757,5/7/21,T G I FRIDAYS,MillasAerolinea,15,29152
750,13,7,89.68,2,3,3,233,8,Campeones,17758,5/7/21,T G I FRIDAYS,MillasAerolinea,15,29155
750,13,7,89.68,2,3,3,233,8,Campeones,18779,4/14/21,KRISPY KREME,MillasAerolinea,5.5,10105
750,13,7,89.68,2,3,3,233,8,Campeones,19096,5/19/21,KRISPY KREME,MillasAerolinea,13.98,44458
750,13,7,89.68,2,3,3,233,8,Campeones,19097,5/19/21,KRISPY KREME,MillasAerolinea,13.98,44467
751,15,4,86.47,2,1,3,213,6,Con Potencial,10136,4/24/21,EL REPUBLICANO,MillasRestoPub,60.84,17572
751,15,4,86.47,2,1,3,213,6,Con Potencial,10782,5/17/21,BARRIO PIZZA,MillasRestoPub,11.72,41872
751,15,4,86.47,2,1,3,213,6,Con Potencial,10783,5/17/21,BARRIO PIZZA,MillasRestoPub,5.35,41875
751,15,4,86.47,2,1,3,213,6,Con Potencial,11391,4/16/21,ATHENS PIZZA,MillasRestoPub,8.56,11455
752,30,4,23.92,1,1,1,111,3,Requieren Activación,3613,4/13/21,DELI GOURMET,Visa dÃ©bito,11.3,8758
752,30,4,23.92,1,1,1,111,3,Requieren Activación,12813,5/2/21,KRISPY KREME AEROPUERT,Visa dÃ©bito,4.12,24052
752,30,4,23.92,1,1,1,111,3,Requieren Activación,14654,4/8/21,THE COFFEE BEAN Y TEA,Visa dÃ©bito,4.25,4861
752,30,4,23.92,1,1,1,111,3,Requieren Activación,14703,4/12/21,THE COFFEE BEAN Y TEA,Visa dÃ©bito,4.25,8440
753,2,6,71.65,4,3,2,432,9,No los podemos perder,8293,4/23/21,BARRIO PIZZA,Visa prepago,27.83,17269
753,2,6,71.65,4,3,2,432,9,No los podemos perder,18539,5/30/21,TGI FRIDAYS COSTA DEL,MillasAerolinea,6.42,59101
753,2,6,71.65,4,3,2,432,9,No los podemos perder,18540,5/30/21,TGI FRIDAYS COSTA DEL,MillasAerolinea,6.42,59113
753,2,6,71.65,4,3,2,432,9,No los podemos perder,18782,4/15/21,KRISPY KREME,MillasAerolinea,9,10354
753,2,6,71.65,4,3,2,432,9,No los podemos perder,19044,5/15/21,KRISPY KREME,MillasAerolinea,10.99,39694
753,2,6,71.65,4,3,2,432,9,No los podemos perder,19045,5/15/21,KRISPY KREME,MillasAerolinea,10.99,39697
754,4,4,76.84,3,1,2,312,6,Con Potencial,3129,5/28/21,DELI GOURMET,MillasAerolinea,10.35,56377
754,4,4,76.84,3,1,2,312,6,Con Potencial,3140,5/28/21,DELI GOURMET,MillasAerolinea,10.35,56458
754,4,4,76.84,3,1,2,312,6,Con Potencial,15266,4/26/21,BARRIO PIZZA,MillasAerolinea,41.16,19609
754,4,4,76.84,3,1,2,312,6,Con Potencial,16356,5/9/21,ATHENS PIZZA,MillasAerolinea,14.98,32074
755,17,9,117.67,1,4,3,143,8,Campeones,1336,5/13/21,DELI GOURMET,MillasAerolinea,3.85,37279
755,17,9,117.67,1,4,3,143,8,Campeones,1337,5/13/21,DELI GOURMET,MillasAerolinea,3.85,37282
755,17,9,117.67,1,4,3,143,8,Campeones,7643,4/3/21,KRISPY KREME,Sin beneficio,10.55,1378
755,17,9,117.67,1,4,3,143,8,Campeones,7646,4/4/21,REFRES LA INMACULADA,Sin beneficio,6.5,2170
755,17,9,117.67,1,4,3,143,8,Campeones,7683,4/11/21,REFRES LA INMACULADA,Sin beneficio,48,7267
755,17,9,117.67,1,4,3,143,8,Campeones,7728,4/21/21,KRISPY KREME,Sin beneficio,8.92,15079
755,17,9,117.67,1,4,3,143,8,Campeones,7797,5/2/21,REFRES LA INMACULADA,Sin beneficio,23.6,24061
755,17,9,117.67,1,4,3,143,8,Campeones,19049,5/15/21,KRISPY KREME,MillasAerolinea,6.2,39712
755,17,9,117.67,1,4,3,143,8,Campeones,19055,5/15/21,KRISPY KREME,MillasAerolinea,6.2,39838
756,4,5,37.65,3,2,1,321,6,Con Potencial,7014,5/28/21,DELI GOURMET,MillasHotel,5.25,55915
756,4,5,37.65,3,2,1,321,6,Con Potencial,9010,5/19/21,THE COFFEE BEAN AND TE,MillasHotel,4.45,44704
756,4,5,37.65,3,2,1,321,6,Con Potencial,9738,4/30/21,THE COFFEE BEAN Y TEA,MillasHotel,10.45,22318
756,4,5,37.65,3,2,1,321,6,Con Potencial,9741,5/1/21,THE COFFEE BEAN Y TEA,MillasHotel,6.5,23191
756,4,5,37.65,3,2,1,321,6,Con Potencial,9793,5/23/21,THE COFFEE BEAN Y TEA,MillasHotel,11,49771
757,5,12,416.72,3,4,4,344,11,No los podemos perder,277,4/9/21,DELI GOURMET,MillasAerolinea,35.53,5806
757,5,12,416.72,3,4,4,344,11,No los podemos perder,278,4/9/21,DELI GOURMET,MillasAerolinea,11.15,5809
757,5,12,416.72,3,4,4,344,11,No los podemos perder,2244,5/7/21,DELI GOURMET,MillasAerolinea,35.57,29374
757,5,12,416.72,3,4,4,344,11,No los podemos perder,2245,5/7/21,DELI GOURMET,MillasAerolinea,35.57,29377
757,5,12,416.72,3,4,4,344,11,No los podemos perder,2848,5/21/21,DELI GOURMET,MillasAerolinea,43.58,47824
757,5,12,416.72,3,4,4,344,11,No los podemos perder,2849,5/21/21,DELI GOURMET,MillasAerolinea,43.58,47851
757,5,12,416.72,3,4,4,344,11,No los podemos perder,2922,5/8/21,DELI GOURMET,MillasAerolinea,74.83,30817
757,5,12,416.72,3,4,4,344,11,No los podemos perder,2923,5/8/21,DELI GOURMET,MillasAerolinea,74.83,30820
757,5,12,416.72,3,4,4,344,11,No los podemos perder,16569,5/2/21,GUT,MillasAerolinea,10,23875
757,5,12,416.72,3,4,4,344,11,No los podemos perder,18627,4/20/21,KRISPY KREME,MillasAerolinea,8.7,14599
757,5,12,416.72,3,4,4,344,11,No los podemos perder,19203,5/27/21,KRISPY KREME,MillasAerolinea,21.69,55171
757,5,12,416.72,3,4,4,344,11,No los podemos perder,19205,5/27/21,KRISPY KREME,MillasAerolinea,21.69,55225
758,3,11,182.81,4,4,4,444,12,No los podemos perder,6388,5/29/21,DELI GOURMET,MillasRestoPub,9.32,57688
758,3,11,182.81,4,4,4,444,12,No los podemos perder,6389,5/29/21,DELI GOURMET,MillasRestoPub,2.92,57691
758,3,11,182.81,4,4,4,444,12,No los podemos perder,10482,5/20/21,MICHOACANA & LALOS,MillasRestoPub,11,46141
758,3,11,182.81,4,4,4,444,12,No los podemos perder,10608,5/29/21,KRISPY KREME EL DORA,MillasRestoPub,11.1,56968
758,3,11,182.81,4,4,4,444,12,No los podemos perder,10689,4/22/21,BARRIO PIZZA,MillasRestoPub,29.96,15844
758,3,11,182.81,4,4,4,444,12,No los podemos perder,10702,4/26/21,BARRIO PIZZA,MillasRestoPub,26.75,18994
758,3,11,182.81,4,4,4,444,12,No los podemos perder,10718,5/3/21,BARRIO PIZZA,MillasRestoPub,26.76,25339
758,3,11,182.81,4,4,4,444,12,No los podemos perder,10781,5/17/21,BARRIO PIZZA,MillasRestoPub,21.4,41719
758,3,11,182.81,4,4,4,444,12,No los podemos perder,10816,5/24/21,BARRIO PIZZA,MillasRestoPub,21.4,50485
758,3,11,182.81,4,4,4,444,12,No los podemos perder,11365,4/9/21,ATHENS PIZZA,MillasRestoPub,6.42,6124
758,3,11,182.81,4,4,4,444,12,No los podemos perder,11366,4/9/21,ATHENS PIZZA,MillasRestoPub,15.78,6145
759,6,5,105.07,3,2,3,323,8,Campeones,7250,5/13/21,DELI GOURMET,Visa prepago,22.5,37141
759,6,5,105.07,3,2,3,323,8,Campeones,8174,5/11/21,KRISPY KREME,Visa prepago,3.05,34420
759,6,5,105.07,3,2,3,323,8,Campeones,8246,4/11/21,EL REPUBLICANO,Visa prepago,32.18,7231
759,6,5,105.07,3,2,3,323,8,Campeones,8457,5/18/21,CIAO BELLA GOURMET,Visa prepago,25.69,42619
759,6,5,105.07,3,2,3,323,8,Campeones,8534,5/26/21,EL REPUBLICANO,Visa prepago,21.65,54466
760,9,3,32.33,2,1,1,211,4,Necesitan atención,3635,4/13/21,DELI GOURMET,Visa dÃ©bito,3,9235
760,9,3,32.33,2,1,1,211,4,Necesitan atención,12037,5/15/21,KRISPY KREME EL DORA,Visa dÃ©bito,9,39556
760,9,3,32.33,2,1,1,211,4,Necesitan atención,14037,5/23/21,ATHENS PIZZA,Visa dÃ©bito,20.33,49687
761,13,3,54.13,2,1,2,212,5,Promesas,13092,5/19/21,LA INMACULADA,Visa dÃ©bito,23.5,45055
761,13,3,54.13,2,1,2,212,5,Promesas,13308,5/11/21,REFRES LA INMACULADA,Visa dÃ©bito,6,34447
761,13,3,54.13,2,1,2,212,5,Promesas,13979,5/15/21,ATHENS PIZZA,Visa dÃ©bito,24.63,39964
762,5,21,226.44,3,4,4,344,11,No los podemos perder,3291,4/1/21,DELI GOURMET,Visa dÃ©bito,5.6,172
762,5,21,226.44,3,4,4,344,11,No los podemos perder,3292,4/1/21,DELI GOURMET,Visa dÃ©bito,8.6,175
762,5,21,226.44,3,4,4,344,11,No los podemos perder,3730,4/17/21,DELI GOURMET,Visa dÃ©bito,5,12355
762,5,21,226.44,3,4,4,344,11,No los podemos perder,3731,4/17/21,DELI GOURMET,Visa dÃ©bito,52.76,12358
762,5,21,226.44,3,4,4,344,11,No los podemos perder,3832,4/20/21,DELI GOURMET,Visa dÃ©bito,6.95,14944
762,5,21,226.44,3,4,4,344,11,No los podemos perder,3885,4/22/21,DELI GOURMET,Visa dÃ©bito,6.95,16021
762,5,21,226.44,3,4,4,344,11,No los podemos perder,4018,4/27/21,DELI GOURMET,Visa dÃ©bito,6.95,19732
762,5,21,226.44,3,4,4,344,11,No los podemos perder,4111,4/29/21,DELI GOURMET,Visa dÃ©bito,6.95,22009
762,5,21,226.44,3,4,4,344,11,No los podemos perder,4163,5/1/21,DELI GOURMET,Visa dÃ©bito,37.56,23389
762,5,21,226.44,3,4,4,344,11,No los podemos perder,4164,5/1/21,DELI GOURMET,Visa dÃ©bito,8.9,23392
762,5,21,226.44,3,4,4,344,11,No los podemos perder,4288,5/4/21,DELI GOURMET,Visa dÃ©bito,4.6,26638
762,5,21,226.44,3,4,4,344,11,No los podemos perder,4304,5/4/21,DELI GOURMET,Visa dÃ©bito,6.95,26740
762,5,21,226.44,3,4,4,344,11,No los podemos perder,4365,5/6/21,DELI GOURMET,Visa dÃ©bito,6.95,28471
762,5,21,226.44,3,4,4,344,11,No los podemos perder,4587,5/13/21,DELI GOURMET,Visa dÃ©bito,6.95,36880
762,5,21,226.44,3,4,4,344,11,No los podemos perder,4744,5/18/21,DELI GOURMET,Visa dÃ©bito,6.95,42661
762,5,21,226.44,3,4,4,344,11,No los podemos perder,4833,5/20/21,DELI GOURMET,Visa dÃ©bito,6.65,46336
762,5,21,226.44,3,4,4,344,11,No los podemos perder,4987,5/25/21,DELI GOURMET,Visa dÃ©bito,6.95,51883
762,5,21,226.44,3,4,4,344,11,No los podemos perder,5098,5/27/21,DELI GOURMET,Visa dÃ©bito,6.95,55603
762,5,21,226.44,3,4,4,344,11,No los podemos perder,14234,4/16/21,KRISPY KREME,Visa dÃ©bito,7.8,11773
762,5,21,226.44,3,4,4,344,11,No los podemos perder,14289,4/24/21,KRISPY KREME,Visa dÃ©bito,16.97,17914
762,5,21,226.44,3,4,4,344,11,No los podemos perder,14809,4/24/21,THE COFFEE BEAN Y TEA,Visa dÃ©bito,2.5,17818
763,25,8,100.4,1,3,3,133,7,Clientes fieles,167,4/6/21,DELI GOURMET,MillasAerolinea,5.8,3325
763,25,8,100.4,1,3,3,133,7,Clientes fieles,1157,5/3/21,DELI GOURMET,MillasAerolinea,16.9,24973
763,25,8,100.4,1,3,3,133,7,Clientes fieles,2025,5/6/21,DELI GOURMET,MillasAerolinea,9.95,28351
763,25,8,100.4,1,3,3,133,7,Clientes fieles,2239,5/7/21,DELI GOURMET,MillasAerolinea,2.9,29344
763,25,8,100.4,1,3,3,133,7,Clientes fieles,2296,5/7/21,DELI GOURMET,MillasAerolinea,2.9,30049
763,25,8,100.4,1,3,3,133,7,Clientes fieles,16880,4/30/21,GRUPO AMANOA,MillasAerolinea,42.7,22654
763,25,8,100.4,1,3,3,133,7,Clientes fieles,17928,4/13/21,LA INMACULADA,MillasAerolinea,9.25,9358
763,25,8,100.4,1,3,3,133,7,Clientes fieles,17938,4/14/21,LA INMACULADA,MillasAerolinea,10,10015
764,18,4,47.29,1,1,1,111,3,Requieren Activación,10305,5/9/21,KRISPY KREME EL DORA,MillasRestoPub,9.25,31840
764,18,4,47.29,1,1,1,111,3,Requieren Activación,10384,5/14/21,GUT,MillasRestoPub,5,38149
764,18,4,47.29,1,1,1,111,3,Requieren Activación,11177,5/2/21,KRISPY KREME,MillasRestoPub,3.5,23887
764,18,4,47.29,1,1,1,111,3,Requieren Activación,11497,5/6/21,ATHENS PIZZA,MillasRestoPub,29.54,28594
765,6,23,774.89,3,4,4,344,11,No los podemos perder,209,4/7/21,DELI GOURMET,MillasAerolinea,41.09,4231
765,6,23,774.89,3,4,4,344,11,No los podemos perder,706,4/22/21,DELI GOURMET,MillasAerolinea,56.18,16324
765,6,23,774.89,3,4,4,344,11,No los podemos perder,707,4/22/21,DELI GOURMET,MillasAerolinea,33.5,16342
765,6,23,774.89,3,4,4,344,11,No los podemos perder,1352,5/13/21,DELI GOURMET,MillasAerolinea,81.19,37594
765,6,23,774.89,3,4,4,344,11,No los podemos perder,1353,5/13/21,DELI GOURMET,MillasAerolinea,81.19,37600
765,6,23,774.89,3,4,4,344,11,No los podemos perder,1541,5/26/21,DELI GOURMET,MillasAerolinea,3.75,53383
765,6,23,774.89,3,4,4,344,11,No los podemos perder,1542,5/26/21,DELI GOURMET,MillasAerolinea,69.73,53386
765,6,23,774.89,3,4,4,344,11,No los podemos perder,1543,5/26/21,DELI GOURMET,MillasAerolinea,3.75,53392
765,6,23,774.89,3,4,4,344,11,No los podemos perder,1544,5/26/21,DELI GOURMET,MillasAerolinea,69.73,53404
765,6,23,774.89,3,4,4,344,11,No los podemos perder,1680,5/23/21,DELI GOURMET,MillasAerolinea,12.2,49654
765,6,23,774.89,3,4,4,344,11,No los podemos perder,1681,5/23/21,DELI GOURMET,MillasAerolinea,12.2,49657
765,6,23,774.89,3,4,4,344,11,No los podemos perder,2551,5/11/21,DELI GOURMET,MillasAerolinea,43.3,33736
765,6,23,774.89,3,4,4,344,11,No los podemos perder,2556,5/11/21,DELI GOURMET,MillasAerolinea,43.3,33760
765,6,23,774.89,3,4,4,344,11,No los podemos perder,15805,4/27/21,THE COFFEE BEAN AND TE,MillasAerolinea,14.4,20326
765,6,23,774.89,3,4,4,344,11,No los podemos perder,15876,5/10/21,THE COFFEE BEAN AND TE,MillasAerolinea,10.45,32299
765,6,23,774.89,3,4,4,344,11,No los podemos perder,15877,5/10/21,THE COFFEE BEAN AND TE,MillasAerolinea,10.45,32389
765,6,23,774.89,3,4,4,344,11,No los podemos perder,16268,4/28/21,ATHENS PIZZA,MillasAerolinea,9.1,20791
765,6,23,774.89,3,4,4,344,11,No los podemos perder,17740,4/21/21,T G I FRIDAYS,MillasAerolinea,21.08,15067
765,6,23,774.89,3,4,4,344,11,No los podemos perder,17788,5/18/21,T G I FRIDAYS,MillasAerolinea,17.12,43489
765,6,23,774.89,3,4,4,344,11,No los podemos perder,17789,5/18/21,T G I FRIDAYS,MillasAerolinea,17.12,43492
765,6,23,774.89,3,4,4,344,11,No los podemos perder,18265,5/14/21,MICHOACANA & LALOS,MillasAerolinea,45,38638
765,6,23,774.89,3,4,4,344,11,No los podemos perder,18266,5/14/21,MICHOACANA & LALOS,MillasAerolinea,45,38641
765,6,23,774.89,3,4,4,344,11,No los podemos perder,18709,4/2/21,KRISPY KREME,MillasAerolinea,34.06,1237
766,2,6,93.29,4,3,3,433,10,No los podemos perder,12200,5/27/21,CASA BRUJA TAP ROOM,Visa dÃ©bito,16.1,54817
766,2,6,93.29,4,3,3,433,10,No los podemos perder,12626,4/17/21,ANTI BURGUER,Visa dÃ©bito,15.5,12280
766,2,6,93.29,4,3,3,433,10,No los podemos perder,12904,5/9/21,ANTI BURGUER,Visa dÃ©bito,13,31276
766,2,6,93.29,4,3,3,433,10,No los podemos perder,13152,5/24/21,ANTI BURGUER,Visa dÃ©bito,29,50551
766,2,6,93.29,4,3,3,433,10,No los podemos perder,14345,5/1/21,KRISPY KREME,Visa dÃ©bito,8.7,23647
766,2,6,93.29,4,3,3,433,10,No los podemos perder,14586,5/30/21,KRISPY KREME,Visa dÃ©bito,10.99,58540
767,2,5,179.24,4,2,4,424,10,No los podemos perder,17920,4/13/21,CIAO BELLA GOURMET,MillasAerolinea,38.4,9007
767,2,5,179.24,4,2,4,424,10,No los podemos perder,18387,5/21/21,REST LA INMACULADA,MillasAerolinea,12.5,47521
767,2,5,179.24,4,2,4,424,10,No los podemos perder,18388,5/21/21,REST LA INMACULADA,MillasAerolinea,12.5,47530
767,2,5,179.24,4,2,4,424,10,No los podemos perder,18526,5/30/21,T G I F FRIDAYS MARBE,MillasAerolinea,57.92,58654
767,2,5,179.24,4,2,4,424,10,No los podemos perder,18527,5/30/21,T G I F FRIDAYS MARBE,MillasAerolinea,57.92,58684
768,12,11,87.94,2,4,3,243,9,No los podemos perder,9844,4/15/21,THE COFFEE BEAN AND TE,MillasRestoPub,6.25,10546
768,12,11,87.94,2,4,3,243,9,No los podemos perder,10056,4/17/21,GRUPO AMANOA,MillasRestoPub,21.65,12151
768,12,11,87.94,2,4,3,243,9,No los podemos perder,10241,5/4/21,REST LA INMACULADA,MillasRestoPub,7,26026
768,12,11,87.94,2,4,3,243,9,No los podemos perder,10865,4/6/21,THE COFFEE BEAN Y TEA,MillasRestoPub,6.25,3013
768,12,11,87.94,2,4,3,243,9,No los podemos perder,10916,4/22/21,THE COFFEE BEAN Y TEA,MillasRestoPub,9.75,15877
768,12,11,87.94,2,4,3,243,9,No los podemos perder,10936,4/26/21,THE COFFEE BEAN Y TEA,MillasRestoPub,8.95,19450
768,12,11,87.94,2,4,3,243,9,No los podemos perder,10976,5/7/21,THE COFFEE BEAN Y TEA,MillasRestoPub,6.25,28990
768,12,11,87.94,2,4,3,243,9,No los podemos perder,11021,5/17/21,THE COFFEE BEAN Y TEA,MillasRestoPub,5.75,41278
768,12,11,87.94,2,4,3,243,9,No los podemos perder,11034,5/20/21,THE COFFEE BEAN Y TEA,MillasRestoPub,6.25,46066
768,12,11,87.94,2,4,3,243,9,No los podemos perder,11035,5/20/21,THE COFFEE BEAN Y TEA,MillasRestoPub,4.45,46084
768,12,11,87.94,2,4,3,243,9,No los podemos perder,11278,5/20/21,KRISPY KREME,MillasRestoPub,5.39,46282
769,4,7,142.77,3,3,4,334,10,No los podemos perder,12407,5/14/21,T G I FRIDAYS,Visa dÃ©bito,57.33,37819
769,4,7,142.77,3,3,4,334,10,No los podemos perder,12758,4/29/21,THE COFFEE BEAN & TEA,Visa dÃ©bito,5,21217
769,4,7,142.77,3,3,4,334,10,No los podemos perder,12759,4/29/21,THE COFFEE BEAN & TEA,Visa dÃ©bito,3.75,21220
769,4,7,142.77,3,3,4,334,10,No los podemos perder,12760,4/29/21,THE COFFEE BEAN & TEA,Visa dÃ©bito,3.75,21223
769,4,7,142.77,3,3,4,334,10,No los podemos perder,13150,5/23/21,REFRES LA INMACULADA,Visa dÃ©bito,13,50059
769,4,7,142.77,3,3,4,334,10,No los podemos perder,13654,5/28/21,BARRIO PIZZA,Visa dÃ©bito,18.74,56632
769,4,7,142.77,3,3,4,334,10,No los podemos perder,13999,5/18/21,ATHENS PIZZA,Visa dÃ©bito,41.2,42964
770,7,3,20.63,3,1,1,311,5,Promesas,5894,5/6/21,DELI GOURMET,MillasRestoPub,1.7,28078
770,7,3,20.63,3,1,1,311,5,Promesas,10685,4/20/21,BARRIO PIZZA,MillasRestoPub,8.03,14560
770,7,3,20.63,3,1,1,311,5,Promesas,11057,5/25/21,THE COFFEE BEAN Y TEA,MillasRestoPub,10.9,51925
771,4,4,158.29,3,1,4,314,8,Campeones,17085,5/28/21,GRUPO AMANOA,MillasAerolinea,43.88,55837
771,4,4,158.29,3,1,4,314,8,Campeones,17086,5/28/21,GRUPO AMANOA,MillasAerolinea,43.88,56287
771,4,4,158.29,3,1,4,314,8,Campeones,17111,4/9/21,CASA BRUJA TAP ROOM,MillasAerolinea,34.26,5542
771,4,4,158.29,3,1,4,314,8,Campeones,17410,4/22/21,EL REPUBLICANO,MillasAerolinea,36.27,16417
772,14,3,38.92,2,1,1,211,4,Necesitan atención,8340,5/4/21,ATHENS PIZZA,Visa prepago,14.57,25741
772,14,3,38.92,2,1,1,211,4,Necesitan atención,8406,5/11/21,BARRIO PIZZA,Visa prepago,18.35,34675
